# source /gauss9/home/cityu/chefan/scratch/run/lammps/calc/DPA/3.1/DPA1_7ele_cry260226/straining/20_20_40/300K/nose_hoover/sxx_0_syy_0_szz_1.0e9_sxy_0_sxz_0_syz_0/Al/fcc_100/stress_info.dat
# axis z
# fit_points 5
# l0 40.47639143662173
# strain stress
2.3317247072e-02 1.6563898670e+00
2.3521930989e-02 1.6328465248e+00
2.3726655847e-02 1.5859807105e+00
2.3931421655e-02 1.5676842466e+00
2.4136228419e-02 1.7262569341e+00
2.4341076149e-02 1.7345728713e+00
2.4545964852e-02 1.6889794849e+00
2.4750894537e-02 1.7572348240e+00
2.4955865213e-02 1.7746560418e+00
2.5160876886e-02 1.7569889949e+00
2.5365929566e-02 1.7575224668e+00
2.5571023261e-02 1.8502509003e+00
2.5776157978e-02 1.8279268918e+00
2.5981333727e-02 1.7089620319e+00
2.6186550514e-02 1.8325699873e+00
2.6391808350e-02 1.7489614613e+00
2.6597107240e-02 1.7319907976e+00
2.6802447195e-02 1.8622757528e+00
2.7007828222e-02 1.9794988984e+00
2.7213250329e-02 1.9089145032e+00
2.7418713525e-02 1.8728557198e+00
2.7624217817e-02 1.8563023618e+00
2.7829763215e-02 1.9093707016e+00
2.8035349725e-02 1.9490598260e+00
2.8240977357e-02 1.9061809687e+00
2.8446646119e-02 1.9080981435e+00
2.8652356019e-02 1.9235127024e+00
2.8858107064e-02 1.9106521169e+00
2.9063899264e-02 1.9924368068e+00
2.9269732627e-02 2.1054580091e+00
2.9475607160e-02 2.0339962284e+00
2.9681522872e-02 2.0210885375e+00
2.9887479772e-02 1.8800289328e+00
3.0093477867e-02 1.8848553155e+00
3.0299517166e-02 2.0808033922e+00
3.0505597677e-02 2.0889332745e+00
3.0711719408e-02 2.1217398098e+00
3.0917882367e-02 2.1442593525e+00
3.1124086563e-02 1.9808879117e+00
3.1330332004e-02 1.9308350738e+00
3.1536618699e-02 2.0283317509e+00
3.1742946655e-02 2.1320630165e+00
3.1949315880e-02 2.2270327767e+00
3.2155726384e-02 2.1454178587e+00
3.2362178174e-02 2.1047582439e+00
3.2568671258e-02 2.0812265537e+00
3.2775205645e-02 2.1433637090e+00
3.2981781343e-02 2.1558293516e+00
3.3188398360e-02 2.2533653125e+00
3.3395056705e-02 2.2868236448e+00
3.3601756386e-02 2.2704455581e+00
3.3808497410e-02 2.1605301067e+00
3.4015279787e-02 2.1233115062e+00
3.4222103525e-02 2.0883408554e+00
3.4428968631e-02 2.3258038134e+00
3.4635875115e-02 2.2945420265e+00
3.4842822984e-02 2.3710518630e+00
3.5049812247e-02 2.2571196680e+00
3.5256842912e-02 2.2937450115e+00
3.5463914987e-02 2.1925573341e+00
3.5671028481e-02 2.3419270899e+00
3.5878183401e-02 2.3322888105e+00
3.6085379757e-02 2.3476002914e+00
3.6292617556e-02 2.3819202512e+00
3.6499896807e-02 2.2704271694e+00
3.6707217517e-02 2.2646658903e+00
3.6914579696e-02 2.3556736879e+00
3.7121983352e-02 2.4372401013e+00
3.7329428492e-02 2.4287945754e+00
3.7536915126e-02 2.4740969287e+00
3.7744443261e-02 2.3766721263e+00
3.7952012906e-02 2.3313881595e+00
3.8159624069e-02 2.3663054510e+00
3.8367276759e-02 2.4087986755e+00
3.8574970983e-02 2.5528474139e+00
3.8782706750e-02 2.4778105809e+00
3.8990484068e-02 2.4427224318e+00
3.9198302946e-02 2.2855355067e+00
3.9406163392e-02 2.3624307061e+00
3.9614065414e-02 2.5836336657e+00
3.9822009021e-02 2.6729036341e+00
4.0029994221e-02 2.5911530271e+00
4.0238021021e-02 2.4535656129e+00
4.0446089432e-02 2.4608062429e+00
4.0654199460e-02 2.3467211485e+00
4.0862351114e-02 2.4637718387e+00
4.1070544403e-02 2.6395746513e+00
4.1278779335e-02 2.6628322805e+00
4.1487055918e-02 2.6197606778e+00
4.1695374160e-02 2.5724029022e+00
4.1903734070e-02 2.4256278059e+00
4.2112135656e-02 2.5412925051e+00
4.2320578927e-02 2.6906279200e+00
4.2529063891e-02 2.7694693110e+00
4.2737590556e-02 2.7030165889e+00
4.2946158930e-02 2.6888043677e+00
4.3154769022e-02 2.5358072547e+00
4.3363420840e-02 2.6829573178e+00
4.3572114393e-02 2.7597114018e+00
4.3780849689e-02 2.8066110650e+00
4.3989626736e-02 2.7590802400e+00
4.4198445542e-02 2.7977309902e+00
4.4407306117e-02 2.7405883396e+00
4.4616208467e-02 2.7716931372e+00
4.4825152603e-02 2.8135565048e+00
4.5034138531e-02 2.7682918638e+00
4.5243166261e-02 2.7955642746e+00
4.5452235801e-02 2.7549906748e+00
4.5661347158e-02 2.7476904702e+00
4.5870500342e-02 2.8633854316e+00
4.6079695361e-02 2.8531586914e+00
4.6288932223e-02 2.7762460404e+00
4.6498210937e-02 2.7678364829e+00
4.6707531510e-02 2.8100446166e+00
4.6916893952e-02 2.8236944730e+00
4.7126298271e-02 2.8050690755e+00
4.7335744474e-02 2.9391858139e+00
4.7545232571e-02 2.9177758298e+00
4.7754762570e-02 2.7399878246e+00
4.7964334479e-02 2.7493188239e+00
4.8173948307e-02 2.7970313311e+00
4.8383604061e-02 2.9554079508e+00
4.8593301751e-02 2.9201997274e+00
4.8803041385e-02 2.9240441203e+00
4.9012822970e-02 2.9299118072e+00
4.9222646517e-02 2.8544564624e+00
4.9432512032e-02 2.8734597318e+00
4.9642419524e-02 2.8954113703e+00
4.9852369002e-02 2.9206957857e+00
5.0062360475e-02 3.1055673136e+00
5.0272393949e-02 2.9566738572e+00
5.0482469435e-02 2.7824683426e+00
5.0692586940e-02 2.8711474432e+00
5.0902746473e-02 3.0290985033e+00
5.1112948041e-02 3.0532672287e+00
5.1323191655e-02 2.9865853548e+00
5.1533477321e-02 2.9940647542e+00
5.1743805048e-02 2.9830478593e+00
5.1954174846e-02 3.0229559560e+00
5.2164586721e-02 3.0827101695e+00
5.2375040683e-02 3.0809001221e+00
5.2585536740e-02 3.1300391214e+00
5.2796074901e-02 3.1185098769e+00
5.3006655173e-02 3.0713895971e+00
5.3217277566e-02 3.0873818424e+00
5.3427942087e-02 3.1492049211e+00
5.3638648745e-02 3.0910702673e+00
5.3849397549e-02 3.1362030394e+00
5.4060188507e-02 3.1429534665e+00
5.4271021627e-02 3.0661062270e+00
5.4481896919e-02 3.0099506941e+00
5.4692814389e-02 3.0538841598e+00
5.4903774047e-02 3.1074053440e+00
5.5114775901e-02 3.1734415467e+00
5.5325819960e-02 3.2605107428e+00
5.5536906232e-02 3.2241757627e+00
5.5748034726e-02 3.1426132787e+00
5.5959205449e-02 3.1532311714e+00
5.6170418411e-02 3.2678973457e+00
5.6381673619e-02 3.2018468471e+00
5.6592971083e-02 3.1576993683e+00
5.6804310810e-02 3.2048049615e+00
5.7015692810e-02 3.2106791837e+00
5.7227117090e-02 3.2297729008e+00
5.7438583660e-02 3.2478943201e+00
5.7650092527e-02 3.2050312517e+00
5.7861643699e-02 3.2973218374e+00
5.8073237187e-02 3.2220208290e+00
5.8284872997e-02 3.2081337445e+00
5.8496551139e-02 3.2643656086e+00
5.8708271620e-02 3.3974546656e+00
5.8920034450e-02 3.2976334059e+00
5.9131839637e-02 3.2282768023e+00
5.9343687189e-02 3.3033022218e+00
5.9555577115e-02 3.3105182387e+00
5.9767509423e-02 3.3905208885e+00
5.9979484121e-02 3.3130474579e+00
6.0191501219e-02 3.2396642309e+00
6.0403560725e-02 3.2815360738e+00
6.0615662646e-02 3.3687377879e+00
6.0827806993e-02 3.4886087896e+00
6.1039993772e-02 3.2998662181e+00
6.1252222993e-02 3.3507163652e+00
6.1464494664e-02 3.4029066772e+00
6.1676808794e-02 3.3881318784e+00
6.1889165390e-02 3.4528866578e+00
6.2101564463e-02 3.4462262679e+00
6.2314006019e-02 3.4120857995e+00
6.2526490068e-02 3.4321983845e+00
6.2739016618e-02 3.5176423980e+00
6.2951585677e-02 3.4305677314e+00
6.3164197255e-02 3.5217288815e+00
6.3376851359e-02 3.5226965899e+00
6.3589547998e-02 3.4688862158e+00
6.3802287181e-02 3.5176901429e+00
6.4015068916e-02 3.5016630919e+00
6.4227893211e-02 3.5789411734e+00
6.4440760076e-02 3.5230167079e+00
6.4653669518e-02 3.5539745493e+00
6.4866621547e-02 3.4847727092e+00
6.5079616170e-02 3.4659417785e+00
6.5292653396e-02 3.6467604080e+00
6.5505733234e-02 3.6181016477e+00
6.5718855692e-02 3.6086535102e+00
6.5932020779e-02 3.5483715883e+00
6.6145228503e-02 3.4993873526e+00
6.6358478873e-02 3.5000031753e+00
6.6571771898e-02 3.5998926272e+00
6.6785107585e-02 3.7109133358e+00
6.6998485944e-02 3.6334820313e+00
6.7211906982e-02 3.5581848486e+00
6.7425370709e-02 3.5979382081e+00
6.7638877133e-02 3.5413813373e+00
6.7852426263e-02 3.6380112298e+00
6.8066018107e-02 3.7003604150e+00
6.8279652673e-02 3.6817292841e+00
6.8493329971e-02 3.6742190877e+00
6.8707050008e-02 3.5731386321e+00
6.8920812793e-02 3.5977317344e+00
6.9134618336e-02 3.6507946086e+00
6.9348466644e-02 3.7016054306e+00
6.9562357725e-02 3.7778994151e+00
6.9776291590e-02 3.7111544792e+00
6.9990268245e-02 3.5950429049e+00
7.0204287700e-02 3.6348543023e+00
7.0418349963e-02 3.6401060985e+00
7.0632455043e-02 3.7760364069e+00
7.0846602948e-02 3.8556824867e+00
7.1060793687e-02 3.7293971967e+00
7.1275027268e-02 3.6423415968e+00
7.1489303700e-02 3.6848855241e+00
7.1703622992e-02 3.6752388932e+00
7.1917985152e-02 3.7420970960e+00
7.2132390189e-02 3.7172051007e+00
7.2346838111e-02 3.8660603544e+00
7.2561328927e-02 3.6768198646e+00
7.2775862646e-02 3.7627821798e+00
7.2990439275e-02 3.8513192932e+00
7.3205058824e-02 3.7408885781e+00
7.3419721302e-02 3.8122401898e+00
7.3634426716e-02 3.8536409307e+00
7.3849175075e-02 3.8414307292e+00
7.4063966389e-02 3.8485178706e+00
7.4278800665e-02 3.7325879359e+00
7.4493677912e-02 3.8190210727e+00
7.4708598139e-02 3.8038301683e+00
7.4923561354e-02 3.9225311300e+00
7.5138567566e-02 3.7928111816e+00
7.5353616784e-02 3.8937737977e+00
7.5568709016e-02 3.7759441808e+00
7.5783844270e-02 3.8003454663e+00
7.5999022556e-02 3.8603435868e+00
7.6214243882e-02 3.8436231530e+00
7.6429508257e-02 3.8062848468e+00
7.6644815688e-02 3.8538914133e+00
7.6860166186e-02 3.8935029918e+00
7.7075559758e-02 3.8022542576e+00
7.7290996413e-02 3.8743213383e+00
7.7506476159e-02 3.9752969806e+00
7.7721999006e-02 3.9057465371e+00
7.7937564962e-02 3.8330007748e+00
7.8153174035e-02 3.8172203668e+00
7.8368826234e-02 3.9287634415e+00
7.8584521568e-02 3.8607545850e+00
7.8800260046e-02 3.9099379380e+00
7.9016041675e-02 4.0294246234e+00
7.9231866465e-02 3.8290066519e+00
7.9447734424e-02 3.9831817166e+00
7.9663645562e-02 4.0418662613e+00
7.9879599886e-02 3.9595309673e+00
8.0095597405e-02 3.8763511986e+00
8.0311638127e-02 3.9044015610e+00
8.0527722063e-02 4.0049467935e+00
8.0743849219e-02 4.0706643621e+00
8.0960019605e-02 4.1002860344e+00
8.1176233230e-02 4.0328805463e+00
8.1392490101e-02 3.9703806667e+00
8.1608790229e-02 4.0032676664e+00
8.1825133620e-02 4.0650240640e+00
8.2041520285e-02 3.9532980807e+00
8.2257950231e-02 3.9589246760e+00
8.2474423468e-02 3.9762987616e+00
8.2690940004e-02 4.0082073715e+00
8.2907499847e-02 4.0025006723e+00
8.3124103007e-02 4.0573420640e+00
8.3340749491e-02 4.0440035131e+00
8.3557439309e-02 4.0529047438e+00
8.3774172470e-02 4.0677038872e+00
8.3990948981e-02 4.0255836088e+00
8.4207768852e-02 4.0295116187e+00
8.4424632092e-02 4.1171001343e+00
8.4641538708e-02 4.1614070762e+00
8.4858488710e-02 4.0166315502e+00
8.5075482106e-02 4.0002391900e+00
8.5292518906e-02 4.1076226989e+00
8.5509599117e-02 4.1645283361e+00
8.5726722748e-02 4.0755938014e+00
8.5943889809e-02 4.0417880863e+00
8.6161100307e-02 4.0591121226e+00
8.6378354252e-02 4.1622586466e+00
8.6595651652e-02 4.1546242132e+00
8.6812992515e-02 4.0975403557e+00
8.7030376852e-02 4.0301969927e+00
8.7247804669e-02 4.0837739329e+00
8.7465275976e-02 4.0730828724e+00
8.7682790782e-02 4.2158757954e+00
8.7900349095e-02 4.1735441325e+00
8.8117950925e-02 4.1363215677e+00
8.8335596279e-02 4.0515164182e+00
8.8553285166e-02 4.2079766778e+00
8.8771017596e-02 4.1376098805e+00
8.8988793576e-02 4.1127830056e+00
8.9206613116e-02 4.1882025492e+00
8.9424476224e-02 4.1974015811e+00
8.9642382909e-02 4.1049405795e+00
8.9860333180e-02 4.1848079156e+00
9.0078327046e-02 4.1462509792e+00
9.0296364514e-02 4.2539923706e+00
9.0514445594e-02 4.2023671852e+00
9.0732570295e-02 4.2574291322e+00
9.0950738625e-02 4.1548565694e+00
9.1168950594e-02 4.2032674836e+00
9.1387206209e-02 4.2361547791e+00
9.1605505479e-02 4.3206372864e+00
9.1823848414e-02 4.2668964418e+00
9.2042235021e-02 4.1945341189e+00
9.2260665311e-02 4.2658557003e+00
9.2479139290e-02 4.2409597652e+00
9.2697656969e-02 4.2511834047e+00
9.2916218356e-02 4.3958329087e+00
9.3134823459e-02 4.2461469532e+00
9.3353472288e-02 4.2315719139e+00
9.3572164851e-02 4.2580920600e+00
9.3790901157e-02 4.2317891981e+00
9.4009681215e-02 4.3423603709e+00
9.4228505033e-02 4.3446076822e+00
9.4447372620e-02 4.4141397461e+00
9.4666283985e-02 4.3744006332e+00
9.4885239136e-02 4.3533832082e+00
9.5104238083e-02 4.2928830289e+00
9.5323280834e-02 4.2681569027e+00
9.5542367398e-02 4.3061219335e+00
9.5761497784e-02 4.2903956493e+00
9.5980672000e-02 4.3342083193e+00
9.6199890056e-02 4.3779251861e+00
9.6419151959e-02 4.2383366121e+00
9.6638457720e-02 4.3311074943e+00
9.6857807345e-02 4.3981805819e+00
9.7077200845e-02 4.2414493529e+00
9.7296638229e-02 4.3838898519e+00
9.7516119504e-02 4.3954945933e+00
9.7735644679e-02 4.3034468904e+00
9.7955213764e-02 4.3086212345e+00
9.8174826768e-02 4.4001574083e+00
9.8394483698e-02 4.4157404033e+00
9.8614184564e-02 4.3661425117e+00
9.8833929375e-02 4.3733737602e+00
9.9053718139e-02 4.3980242733e+00
9.9273550865e-02 4.3714728033e+00
9.9493427562e-02 4.4665618090e+00
9.9713348239e-02 4.3605524228e+00
9.9933312904e-02 4.3943808796e+00
1.0015332157e-01 4.4332004350e+00
1.0037337424e-01 4.4237441201e+00
1.0059347092e-01 4.3254132031e+00
1.0081361163e-01 4.3527941470e+00
1.0103379637e-01 4.4422545102e+00
1.0125402515e-01 4.5058695146e+00
1.0147429798e-01 4.4731178485e+00
1.0169461487e-01 4.5016472761e+00
1.0191497583e-01 4.4819882159e+00
1.0213538086e-01 4.4565980756e+00
1.0235582998e-01 4.4058781472e+00
1.0257632320e-01 4.3765807816e+00
1.0279686052e-01 4.4658052350e+00
1.0301744195e-01 4.6343296300e+00
1.0323806750e-01 4.5107467052e+00
1.0345873718e-01 4.5612916735e+00
1.0367945099e-01 4.4336625979e+00
1.0390020896e-01 4.5417401102e+00
1.0412101108e-01 4.5264612137e+00
1.0434185737e-01 4.5634344532e+00
1.0456274783e-01 4.3565450565e+00
1.0478368247e-01 4.4745410066e+00
1.0500466130e-01 4.5570823288e+00
1.0522568434e-01 4.5977837690e+00
1.0544675158e-01 4.5906566611e+00
1.0566786304e-01 4.5615893564e+00
1.0588901873e-01 4.6156927099e+00
1.0611021865e-01 4.5460667333e+00
1.0633146282e-01 4.5083244725e+00
1.0655275124e-01 4.5548706170e+00
1.0677408392e-01 4.5508571549e+00
1.0699546088e-01 4.5551851461e+00
1.0721688211e-01 4.4419894698e+00
1.0743834763e-01 4.5797295882e+00
1.0765985745e-01 4.6412207206e+00
1.0788141158e-01 4.5666531658e+00
1.0810301002e-01 4.5543206988e+00
1.0832465278e-01 4.4918461427e+00
1.0854633988e-01 4.5859424905e+00
1.0876807132e-01 4.6209991161e+00
1.0898984711e-01 4.7162632180e+00
1.0921166726e-01 4.5594251914e+00
1.0943353178e-01 4.6240969613e+00
1.0965544068e-01 4.5931966624e+00
1.0987739396e-01 4.6167761521e+00
1.1009939164e-01 4.7150127150e+00
1.1032143372e-01 4.6008412362e+00
1.1054352022e-01 4.5905039144e+00
1.1076565113e-01 4.6754118263e+00
1.1098782648e-01 4.6959386504e+00
1.1121004627e-01 4.6697634848e+00
1.1143231050e-01 4.6915642618e+00
1.1165461919e-01 4.6137990630e+00
1.1187697235e-01 4.5196408685e+00
1.1209936999e-01 4.6191825372e+00
1.1232181210e-01 4.6567272813e+00
1.1254429871e-01 4.7156690554e+00
1.1276682983e-01 4.7220486315e+00
1.1298940545e-01 4.7018232356e+00
1.1321202559e-01 4.6740261400e+00
1.1343469026e-01 4.7365759428e+00
1.1365739947e-01 4.7776656839e+00
1.1388015322e-01 4.6896375584e+00
1.1410295153e-01 4.7341592214e+00
1.1432579441e-01 4.7350542139e+00
1.1454868186e-01 4.6523728894e+00
1.1477161388e-01 4.6768235721e+00
1.1499459050e-01 4.7908109733e+00
1.1521761172e-01 4.7136549194e+00
1.1544067755e-01 4.6944153094e+00
1.1566378800e-01 4.7092355199e+00
1.1588694307e-01 4.6370621914e+00
1.1611014278e-01 4.7000877505e+00
1.1633338713e-01 4.8423454164e+00
1.1655667614e-01 4.7345562028e+00
1.1678000980e-01 4.7407007440e+00
1.1700338814e-01 4.7053698565e+00
1.1722681116e-01 4.6774920993e+00
1.1745027887e-01 4.6777894960e+00
1.1767379128e-01 4.7303841288e+00
1.1789734839e-01 4.7562164717e+00
1.1812095022e-01 4.6968402784e+00
1.1834459677e-01 4.7842758290e+00
1.1856828806e-01 4.8653310047e+00
1.1879202409e-01 4.7787759275e+00
1.1901580487e-01 4.7607240582e+00
1.1923963042e-01 4.7762937742e+00
1.1946350073e-01 4.7924495642e+00
1.1968741582e-01 4.7719080574e+00
1.1991137570e-01 4.8152068460e+00
1.2013538037e-01 4.8209227004e+00
1.2035942985e-01 4.7295407166e+00
1.2058352415e-01 4.8585614814e+00
1.2080766326e-01 4.8180689701e+00
1.2103184722e-01 4.7489973011e+00
1.2125607601e-01 4.8414924747e+00
1.2148034965e-01 4.8105986172e+00
1.2170466815e-01 4.6906704551e+00
1.2192903152e-01 4.8625110200e+00
1.2215343977e-01 4.8851486435e+00
1.2237789290e-01 4.9005090067e+00
1.2260239093e-01 4.9033768103e+00
1.2282693386e-01 4.8791900367e+00
1.2305152170e-01 4.7753517184e+00
1.2327615447e-01 4.9324838046e+00
1.2350083217e-01 4.8510277077e+00
1.2372555480e-01 4.7152344594e+00
1.2395032239e-01 4.7123352704e+00
1.2417513494e-01 4.8920334752e+00
1.2439999245e-01 5.0121906866e+00
1.2462489494e-01 4.7807854221e+00
1.2484984241e-01 4.8011846301e+00
1.2507483488e-01 4.8842356342e+00
1.2529987235e-01 4.8288017212e+00
1.2552495483e-01 4.8796986318e+00
1.2575008233e-01 4.9441619981e+00
1.2597525486e-01 4.7692994904e+00
1.2620047244e-01 4.8235108569e+00
1.2642573506e-01 4.9772826645e+00
1.2665104273e-01 5.0172737051e+00
1.2687639548e-01 4.8679973818e+00
1.2710179329e-01 4.9723449297e+00
1.2732723620e-01 4.9057737371e+00
1.2755272419e-01 4.9347015171e+00
1.2777825729e-01 4.9756326901e+00
1.2800383550e-01 5.0638805238e+00
1.2822945883e-01 4.9949880975e+00
1.2845512728e-01 4.8295332779e+00
1.2868084088e-01 4.9193547483e+00
1.2890659962e-01 4.8246923495e+00
1.2913240352e-01 4.9122324937e+00
1.2935825259e-01 4.9205765237e+00
1.2958414683e-01 4.8700584606e+00
1.2981008625e-01 4.9370316417e+00
1.3003607086e-01 5.0171423385e+00
1.3026210068e-01 4.9052473348e+00
1.3048817571e-01 4.9605874772e+00
1.3071429595e-01 4.8858065861e+00
1.3094046143e-01 4.9427785276e+00
1.3116667214e-01 4.9789525245e+00
1.3139292810e-01 4.9533332336e+00
1.3161922932e-01 4.8311744146e+00
1.3184557580e-01 4.8773795923e+00
1.3207196755e-01 5.0103392582e+00
1.3229840459e-01 4.9864419831e+00
1.3252488691e-01 5.0880037812e+00
1.3275141454e-01 5.0332376001e+00
1.3297798748e-01 5.0461459134e+00
1.3320460574e-01 4.9802039234e+00
1.3343126933e-01 4.9687822644e+00
1.3365797825e-01 5.0398975827e+00
1.3388473252e-01 5.0630584254e+00
1.3411153215e-01 4.9846603131e+00
1.3433837714e-01 5.0897137896e+00
1.3456526750e-01 5.0076746534e+00
1.3479220325e-01 5.0659898133e+00
1.3501918439e-01 5.0712748131e+00
1.3524621093e-01 5.1981279250e+00
1.3547328287e-01 5.0894389256e+00
1.3570040024e-01 4.9311736031e+00
1.3592756304e-01 5.0879245995e+00
1.3615477127e-01 5.0649674205e+00
1.3638202495e-01 5.0594907687e+00
1.3660932408e-01 5.0963137249e+00
1.3683666868e-01 5.0879144794e+00
1.3706405875e-01 5.0050625233e+00
1.3729149431e-01 5.0027664360e+00
1.3751897535e-01 5.1154663699e+00
1.3774650190e-01 5.0375446963e+00
1.3797407396e-01 5.0709259712e+00
1.3820169153e-01 5.0269383867e+00
1.3842935464e-01 4.9887453810e+00
1.3865706328e-01 5.1809307798e+00
1.3888481747e-01 5.1956675968e+00
1.3911261721e-01 5.1106156352e+00
1.3934046252e-01 5.0957603531e+00
1.3956835340e-01 5.0887925810e+00
1.3979628986e-01 5.2009899415e+00
1.4002427192e-01 5.0656406800e+00
1.4025229957e-01 5.0469300668e+00
1.4048037284e-01 5.1231639251e+00
1.4070849172e-01 5.1273919174e+00
1.4093665624e-01 5.0802435309e+00
1.4116486639e-01 5.0966878798e+00
1.4139312219e-01 5.0756999463e+00
1.4162142364e-01 5.0642021459e+00
1.4184977076e-01 5.0480094879e+00
1.4207816355e-01 5.0871934606e+00
1.4230660203e-01 5.1079690662e+00
1.4253508620e-01 5.0421160497e+00
1.4276361607e-01 5.0069640757e+00
1.4299219165e-01 5.0603963787e+00
1.4322081295e-01 5.1775440056e+00
1.4344947997e-01 5.2474061862e+00
1.4367819274e-01 5.1629607936e+00
1.4390695126e-01 5.2479906160e+00
1.4413575553e-01 5.2386962821e+00
1.4436460556e-01 5.2086338329e+00
1.4459350137e-01 5.2649913282e+00
1.4482244296e-01 5.1733496822e+00
1.4505143035e-01 5.0284864777e+00
1.4528046354e-01 5.0379151827e+00
1.4550954254e-01 5.1166392580e+00
1.4573866736e-01 5.1209717783e+00
1.4596783801e-01 4.8499003252e+00
1.4619705450e-01 4.6069145919e+00
