# source /gauss9/home/cityu/chefan/scratch/run/lammps/calc/DPA/3.1/DPA1_7ele_cry260226/straining/20_20_40/300K/nose_hoover/sxx_0_syy_0_szz_1.0e9_sxy_0_sxz_0_syz_0/W/bcc_001/stress_info.dat
# axis z
# fit_points 5
# l0 41.09098025619965
# strain stress
5.3655617722e-02 1.6689761549e+01
5.3866369920e-02 1.6949486182e+01
5.4077164273e-02 1.6755245756e+01
5.4288000789e-02 1.6862456191e+01
5.4498879476e-02 1.7129439371e+01
5.4709800344e-02 1.6817641011e+01
5.4920763399e-02 1.6888728081e+01
5.5131768652e-02 1.7350330935e+01
5.5342816109e-02 1.7149548975e+01
5.5553905781e-02 1.7059344210e+01
5.5765037675e-02 1.7414319767e+01
5.5976211799e-02 1.7299573636e+01
5.6187428162e-02 1.7252854422e+01
5.6398686773e-02 1.7561407039e+01
5.6609987640e-02 1.7505216351e+01
5.6821330771e-02 1.7357926489e+01
5.7032716175e-02 1.7446271516e+01
5.7244143860e-02 1.7852884454e+01
5.7455613835e-02 1.7747129605e+01
5.7667126108e-02 1.7512045404e+01
5.7878680688e-02 1.7851196577e+01
5.8090277584e-02 1.7854542165e+01
5.8301916802e-02 1.7668615174e+01
5.8513598353e-02 1.8029712859e+01
5.8725322244e-02 1.8168129294e+01
5.8937088485e-02 1.7914566580e+01
5.9148897083e-02 1.8056164996e+01
5.9360748046e-02 1.8270684673e+01
5.9572641385e-02 1.8108182206e+01
5.9784577106e-02 1.8173246961e+01
5.9996555218e-02 1.8488280910e+01
6.0208575731e-02 1.8218741678e+01
6.0420638651e-02 1.8201870459e+01
6.0632743989e-02 1.8685276036e+01
6.0844891752e-02 1.8542825594e+01
6.1057081949e-02 1.8260876303e+01
6.1269314588e-02 1.8803979625e+01
6.1481589677e-02 1.8771963122e+01
6.1693907226e-02 1.8509979252e+01
6.1906267243e-02 1.8771466669e+01
6.2118669736e-02 1.8881169583e+01
6.2331114714e-02 1.8698907440e+01
6.2543602185e-02 1.8868277516e+01
6.2756132157e-02 1.9107561295e+01
6.2968704640e-02 1.8833727567e+01
6.3181319642e-02 1.8807000791e+01
6.3393977171e-02 1.9370660919e+01
6.3606677236e-02 1.9157954527e+01
6.3819419845e-02 1.8830021611e+01
6.4032205007e-02 1.9552683520e+01
6.4245032730e-02 1.9315034584e+01
6.4457903022e-02 1.9102464256e+01
6.4670815894e-02 1.9429949636e+01
6.4883771352e-02 1.9468931978e+01
6.5096769405e-02 1.9376118830e+01
6.5309810062e-02 1.9506530335e+01
6.5522893332e-02 1.9763333171e+01
6.5736019222e-02 1.9425578105e+01
6.5949187742e-02 1.9653208233e+01
6.6162398900e-02 1.9915405997e+01
6.6375652705e-02 1.9603370129e+01
6.6588949164e-02 1.9702775977e+01
6.6802288287e-02 1.9969993600e+01
6.7015670082e-02 1.9787381204e+01
6.7229094558e-02 1.9885133655e+01
6.7442561723e-02 2.0124318468e+01
6.7656071586e-02 2.0005992692e+01
6.7869624155e-02 1.9959250436e+01
6.8083219438e-02 2.0372622527e+01
6.8296857445e-02 1.9992607904e+01
6.8510538184e-02 2.0041146626e+01
6.8724261663e-02 2.0363661901e+01
6.8938027892e-02 2.0399897189e+01
6.9151836877e-02 2.0198424910e+01
6.9365688629e-02 2.0510485237e+01
6.9579583156e-02 2.0503504112e+01
6.9793520465e-02 2.0446676183e+01
7.0007500567e-02 2.0476401895e+01
7.0221523468e-02 2.0604654594e+01
7.0435589179e-02 2.0577912033e+01
7.0649697707e-02 2.0564578071e+01
7.0863849061e-02 2.0777187222e+01
7.1078043249e-02 2.0566873348e+01
7.1292280281e-02 2.0797574584e+01
7.1506560164e-02 2.0994894021e+01
7.1720882908e-02 2.0806047299e+01
7.1935248520e-02 2.0917190397e+01
7.2149657010e-02 2.1113973258e+01
7.2364108386e-02 2.0956667887e+01
7.2578602656e-02 2.1084469980e+01
7.2793139830e-02 2.1070897113e+01
7.3007719915e-02 2.1143181346e+01
7.3222342921e-02 2.1012185171e+01
7.3437008855e-02 2.1326108564e+01
7.3651717727e-02 2.1342652209e+01
7.3866469545e-02 2.1174471866e+01
7.4081264318e-02 2.1368871927e+01
7.4296102054e-02 2.1539373194e+01
7.4510982762e-02 2.1420928927e+01
7.4725906450e-02 2.1596339243e+01
7.4940873127e-02 2.1573268559e+01
7.5155882802e-02 2.1529208363e+01
7.5370935483e-02 2.1697853067e+01
7.5586031179e-02 2.1701359135e+01
7.5801169898e-02 2.1573473172e+01
7.6016351650e-02 2.1936093185e+01
7.6231576442e-02 2.1983105795e+01
7.6446844283e-02 2.1577008349e+01
7.6662155182e-02 2.1993249806e+01
7.6877509148e-02 2.2146724041e+01
7.7092906189e-02 2.1894478636e+01
7.7308346314e-02 2.2070079271e+01
7.7523829530e-02 2.2215181960e+01
7.7739355848e-02 2.2101377519e+01
7.7954925276e-02 2.2211945769e+01
7.8170537821e-02 2.2260121490e+01
7.8386193494e-02 2.2202819683e+01
7.8601892301e-02 2.2375001828e+01
7.8817634253e-02 2.2330546467e+01
7.9033419358e-02 2.2286484714e+01
7.9249247624e-02 2.2505486092e+01
7.9465119060e-02 2.2552860833e+01
7.9681033675e-02 2.2602232416e+01
7.9896991476e-02 2.2370032076e+01
8.0112992474e-02 2.2641439414e+01
8.0329036676e-02 2.2656149323e+01
8.0545124092e-02 2.2516276453e+01
8.0761254729e-02 2.2724891721e+01
8.0977428596e-02 2.2752380342e+01
8.1193645703e-02 2.2634411260e+01
8.1409906058e-02 2.2906518264e+01
8.1626209668e-02 2.2659081823e+01
8.1842556544e-02 2.2961555604e+01
8.2058946694e-02 2.3114748372e+01
8.2275380126e-02 2.2813734060e+01
8.2491856849e-02 2.3016261115e+01
8.2708376871e-02 2.3303711996e+01
8.2924940202e-02 2.2844183508e+01
8.3141546850e-02 2.3090158404e+01
8.3358196824e-02 2.3433977761e+01
8.3574890132e-02 2.3068445624e+01
8.3791626783e-02 2.3284186547e+01
8.4008406786e-02 2.3435625189e+01
8.4225230149e-02 2.3244164849e+01
8.4442096881e-02 2.3269761914e+01
8.4659006990e-02 2.3544591914e+01
8.4875960486e-02 2.3486518222e+01
8.5092957377e-02 2.3391694500e+01
8.5309997672e-02 2.3655812180e+01
8.5527081379e-02 2.3552436428e+01
8.5744208508e-02 2.3411414174e+01
8.5961379066e-02 2.3881492735e+01
8.6178593062e-02 2.3713973457e+01
8.6395850506e-02 2.3711025065e+01
8.6613151405e-02 2.3937956736e+01
8.6830495769e-02 2.3711211861e+01
8.7047883606e-02 2.3928474992e+01
8.7265314926e-02 2.3801515009e+01
8.7482789735e-02 2.3958370107e+01
8.7700308044e-02 2.3963786985e+01
8.7917869861e-02 2.3899572169e+01
8.8135475195e-02 2.4123794905e+01
8.8353124054e-02 2.4037115332e+01
8.8570816448e-02 2.4062798896e+01
8.8788552384e-02 2.4186121136e+01
8.9006331872e-02 2.4207274800e+01
8.9224154920e-02 2.4171761519e+01
8.9442021536e-02 2.4251994817e+01
8.9659931731e-02 2.4217757588e+01
8.9877885512e-02 2.4312819941e+01
9.0095882888e-02 2.4441442981e+01
9.0313923868e-02 2.4248473811e+01
9.0532008461e-02 2.4479203347e+01
9.0750136674e-02 2.4485905653e+01
9.0968308518e-02 2.4335369945e+01
9.1186524001e-02 2.4649249156e+01
9.1404783131e-02 2.4635561502e+01
9.1623085917e-02 2.4447940336e+01
9.1841432368e-02 2.4801971948e+01
9.2059822493e-02 2.4668751087e+01
9.2278256300e-02 2.4680307661e+01
9.2496733798e-02 2.4849331849e+01
9.2715254996e-02 2.4752032039e+01
9.2933819903e-02 2.4670225261e+01
9.3152428527e-02 2.5013498977e+01
9.3371080877e-02 2.4783715594e+01
9.3589776962e-02 2.4812058058e+01
9.3808516791e-02 2.5077396094e+01
9.4027300372e-02 2.4850201810e+01
9.4246127714e-02 2.4988239456e+01
9.4464998826e-02 2.5173994147e+01
9.4683913717e-02 2.4781774563e+01
9.4902872394e-02 2.5189569997e+01
9.5121874868e-02 2.5179504658e+01
9.5340921147e-02 2.5109288656e+01
9.5560011240e-02 2.5344927224e+01
9.5779145155e-02 2.5155953361e+01
9.5998322901e-02 2.5380681608e+01
9.6217544487e-02 2.5318758935e+01
9.6436809922e-02 2.5227721234e+01
9.6656119214e-02 2.5388330202e+01
9.6875472372e-02 2.5563235014e+01
9.7094869406e-02 2.5182057068e+01
9.7314310323e-02 2.5605297552e+01
9.7533795133e-02 2.5391072805e+01
9.7753323844e-02 2.5562235570e+01
9.7972896465e-02 2.5543176064e+01
9.8192513005e-02 2.5384897196e+01
9.8412173473e-02 2.5767159498e+01
9.8631877878e-02 2.5611350522e+01
9.8851626227e-02 2.5548405100e+01
9.9071418531e-02 2.5717828920e+01
9.9291254798e-02 2.5790153960e+01
9.9511135036e-02 2.5682953664e+01
9.9731059255e-02 2.5984781490e+01
9.9951027463e-02 2.5528789275e+01
1.0017103967e-01 2.6008139624e+01
1.0039109588e-01 2.6006885740e+01
1.0061119611e-01 2.5595161663e+01
1.0083134036e-01 2.6148114619e+01
1.0105152865e-01 2.5977208088e+01
1.0127176098e-01 2.5993470766e+01
1.0149203736e-01 2.5952548899e+01
1.0171235780e-01 2.6240958353e+01
1.0193272230e-01 2.6088358920e+01
1.0215313089e-01 2.5825561212e+01
1.0237358356e-01 2.6385221017e+01
1.0259408032e-01 2.5941555837e+01
1.0281462119e-01 2.5989332510e+01
1.0303520617e-01 2.6203098473e+01
1.0325583528e-01 2.6088595054e+01
1.0347650851e-01 2.5920798951e+01
1.0369722588e-01 2.6399136738e+01
1.0391798741e-01 2.6268890901e+01
1.0413879308e-01 2.5971349798e+01
1.0435964293e-01 2.6566769326e+01
1.0458053694e-01 2.6330012200e+01
1.0480147514e-01 2.6121858494e+01
1.0502245754e-01 2.6588280428e+01
1.0524348413e-01 2.6249712392e+01
1.0546455493e-01 2.6337437828e+01
1.0568566995e-01 2.6550961233e+01
1.0590682920e-01 2.6584055712e+01
1.0612803269e-01 2.6059472285e+01
1.0634928042e-01 2.6430020605e+01
1.0657057240e-01 2.6813789381e+01
1.0679190865e-01 2.6291126457e+01
1.0701328917e-01 2.6763479186e+01
1.0723471397e-01 2.6614817972e+01
1.0745618306e-01 2.6525970443e+01
1.0767769645e-01 2.6821537935e+01
1.0789925414e-01 2.6586030085e+01
1.0812085615e-01 2.6521392131e+01
1.0834250249e-01 2.6853257853e+01
1.0856419315e-01 2.6621208137e+01
1.0878592817e-01 2.6574488050e+01
1.0900770753e-01 2.7063659302e+01
1.0922953125e-01 2.6623977824e+01
1.0945139934e-01 2.6866008593e+01
1.0967331181e-01 2.7032311908e+01
1.0989526867e-01 2.6596914211e+01
1.1011726992e-01 2.6734273605e+01
1.1033931558e-01 2.7219798970e+01
1.1056140565e-01 2.6629294357e+01
1.1078354015e-01 2.6773816873e+01
1.1100571907e-01 2.7019021178e+01
1.1122794244e-01 2.6633694060e+01
1.1145021025e-01 2.6770694433e+01
1.1167252253e-01 2.7006332825e+01
1.1189487926e-01 2.6848081240e+01
1.1211728048e-01 2.6716075384e+01
1.1233972618e-01 2.7282065111e+01
1.1256221637e-01 2.6468506141e+01
1.1278475107e-01 2.6923852330e+01
1.1300733028e-01 2.7283502895e+01
1.1322995400e-01 2.6483567488e+01
1.1345262226e-01 2.7080555143e+01
1.1367533506e-01 2.6932311625e+01
1.1389809240e-01 2.6909667070e+01
1.1412089430e-01 2.7354792787e+01
1.1434374076e-01 2.6806236626e+01
1.1456663180e-01 2.7232648384e+01
1.1478956741e-01 2.7180260931e+01
1.1501254763e-01 2.6864244141e+01
1.1523557244e-01 2.7333964998e+01
1.1545864186e-01 2.6973702119e+01
1.1568175590e-01 2.7025545357e+01
1.1590491456e-01 2.7424470920e+01
1.1612811787e-01 2.7095745713e+01
1.1635136581e-01 2.6990387699e+01
1.1657465841e-01 2.7105481141e+01
1.1679799568e-01 2.7226508478e+01
1.1702137762e-01 2.6967276960e+01
1.1724480423e-01 2.7223806334e+01
1.1746827554e-01 2.7097349039e+01
1.1769179155e-01 2.7142939612e+01
1.1791535226e-01 2.7039247828e+01
1.1813895769e-01 2.6860758205e+01
1.1836260785e-01 2.7076732454e+01
1.1858630274e-01 2.7257506828e+01
1.1881004237e-01 2.7217181838e+01
1.1903382676e-01 2.7030457513e+01
1.1925765590e-01 2.7145974363e+01
1.1948152982e-01 2.7260041427e+01
1.1970544852e-01 2.7265978426e+01
1.1992941200e-01 2.7481133408e+01
1.2015342029e-01 2.6887576064e+01
1.2037747338e-01 2.7136186285e+01
1.2060157128e-01 2.7552799386e+01
1.2082571401e-01 2.7156269697e+01
1.2104990157e-01 2.6928103955e+01
1.2127413397e-01 2.7556218367e+01
1.2149841122e-01 2.6759786644e+01
1.2172273334e-01 2.7119220710e+01
1.2194710032e-01 2.6986330125e+01
1.2217151218e-01 2.6323201603e+01
1.2239596893e-01 2.5864307785e+01
1.2262047057e-01 2.4230065796e+01
1.2284501712e-01 2.2440526169e+01
1.2306960858e-01 1.9152875914e+01
1.2329424497e-01 1.3425807585e+01
1.2351892628e-01 1.1094997331e+01
1.2374365254e-01 1.2204263146e+01
1.2396842375e-01 1.2841907234e+01
1.2419323991e-01 1.3334828685e+01
1.2441810105e-01 1.3014343668e+01
1.2464300716e-01 1.3246644912e+01
1.2486795825e-01 1.3353372049e+01
1.2509295434e-01 1.3003548893e+01
1.2531799544e-01 1.3553791337e+01
1.2554308154e-01 1.3644569044e+01
1.2576821267e-01 1.3464075253e+01
1.2599338883e-01 1.3530419507e+01
1.2621861003e-01 1.3740607991e+01
1.2644387628e-01 1.3744747916e+01
1.2666918758e-01 1.3648265862e+01
1.2689454396e-01 1.3981411409e+01
1.2711994540e-01 1.3997167649e+01
1.2734539194e-01 1.3866809749e+01
1.2757088356e-01 1.3982402811e+01
1.2779642029e-01 1.4134921474e+01
1.2802200214e-01 1.4081009040e+01
1.2824762910e-01 1.4180299889e+01
1.2847330119e-01 1.4184668045e+01
1.2869901842e-01 1.4339656646e+01
1.2892478080e-01 1.3980852610e+01
1.2915058834e-01 1.4540168480e+01
1.2937644104e-01 1.4651660130e+01
1.2960233892e-01 1.4308446668e+01
1.2982828198e-01 1.4536561101e+01
1.3005427023e-01 1.4610652885e+01
1.3028030369e-01 1.4450692053e+01
1.3050638236e-01 1.4718504151e+01
1.3073250624e-01 1.5072697166e+01
1.3095867536e-01 1.4664740230e+01
1.3118488972e-01 1.4849516177e+01
1.3141114932e-01 1.5086670139e+01
1.3163745418e-01 1.5022745965e+01
1.3186380431e-01 1.5164813723e+01
1.3209019970e-01 1.5040693119e+01
1.3231664039e-01 1.5249998124e+01
1.3254312636e-01 1.5539810049e+01
1.3276965764e-01 1.5076131666e+01
1.3299623423e-01 1.5432398832e+01
1.3322285614e-01 1.5707283702e+01
1.3344952338e-01 1.5425446730e+01
1.3367623595e-01 1.5618263301e+01
1.3390299387e-01 1.5557857956e+01
1.3412979715e-01 1.5617631169e+01
1.3435664579e-01 1.5789414054e+01
1.3458353981e-01 1.5951051642e+01
1.3481047921e-01 1.5846051210e+01
1.3503746401e-01 1.5767051316e+01
1.3526449420e-01 1.5988386667e+01
1.3549156981e-01 1.6153400641e+01
1.3571869083e-01 1.5946373073e+01
1.3594585729e-01 1.6139154421e+01
1.3617306918e-01 1.6171698360e+01
1.3640032652e-01 1.6223933843e+01
1.3662762931e-01 1.6139940911e+01
1.3685497757e-01 1.6473044023e+01
1.3708237131e-01 1.6504675102e+01
1.3730981052e-01 1.6309377570e+01
1.3753729523e-01 1.6444293829e+01
1.3776482545e-01 1.6560800047e+01
1.3799240117e-01 1.6654838259e+01
1.3822002241e-01 1.6687119186e+01
1.3844768918e-01 1.6772614168e+01
1.3867540149e-01 1.6787305876e+01
1.3890315934e-01 1.6819905119e+01
1.3913096275e-01 1.6736346574e+01
1.3935881173e-01 1.7057499282e+01
1.3958670628e-01 1.6798451135e+01
1.3981464642e-01 1.6957545923e+01
1.4004263214e-01 1.7333937940e+01
1.4027066347e-01 1.6998121469e+01
1.4049874041e-01 1.6925169457e+01
1.4072686297e-01 1.7408200227e+01
1.4095503116e-01 1.7519255232e+01
1.4118324499e-01 1.7161847530e+01
1.4141150446e-01 1.7335769937e+01
1.4163980959e-01 1.7402701408e+01
1.4186816039e-01 1.7416272904e+01
1.4209655686e-01 1.7619333818e+01
1.4232499901e-01 1.7348160414e+01
1.4255348686e-01 1.7593218343e+01
1.4278202041e-01 1.7765761063e+01
1.4301059967e-01 1.7587224402e+01
1.4323922466e-01 1.7818358074e+01
1.4346789537e-01 1.7958723132e+01
1.4369661182e-01 1.7688095474e+01
1.4392537401e-01 1.7906685752e+01
1.4415418197e-01 1.8056424580e+01
1.4438303569e-01 1.7934782816e+01
1.4461193519e-01 1.8086238454e+01
1.4484088047e-01 1.8334557823e+01
1.4506987154e-01 1.8177146789e+01
1.4529890842e-01 1.8238509495e+01
1.4552799111e-01 1.8294736847e+01
1.4575711962e-01 1.8264066357e+01
1.4598629396e-01 1.8303866170e+01
1.4621551414e-01 1.8554111936e+01
