# source /gauss9/home/cityu/chefan/scratch/run/lammps/calc/DPA/3.1/DPA1_7ele_cry260226/straining/20_20_40/300K/nose_hoover/sxx_0_syy_0_szz_5.0e9_sxy_0_sxz_0_syz_0/Nb/bcc_001/stress_info.dat
# axis z
# fit_points 5
# l0 43.24708583250744
# strain stress
1.2092798225e-01 6.3884796665e+00
1.2204947089e-01 7.6473070303e+00
1.2317208157e-01 8.5625729812e+00
1.2429581542e-01 8.7156853195e+00
1.2542067357e-01 9.1281756615e+00
1.2654665715e-01 9.4368365581e+00
1.2767376726e-01 9.2401987405e+00
1.2880200506e-01 9.7100282989e+00
1.2993137165e-01 9.9637472029e+00
1.3106186818e-01 1.0027660722e+01
1.3219349576e-01 1.0248411632e+01
1.3332625554e-01 1.0484259882e+01
1.3446014865e-01 1.0466027480e+01
1.3559517622e-01 1.0821402806e+01
1.3673133938e-01 1.1015446912e+01
1.3786863928e-01 1.1008099934e+01
1.3900707704e-01 1.1296468368e+01
1.4014665381e-01 1.1429364612e+01
1.4128737073e-01 1.1739264608e+01
1.4242922893e-01 1.1671572061e+01
1.4357222957e-01 1.1939847249e+01
1.4471637377e-01 1.2049510250e+01
1.4586166270e-01 1.2448854466e+01
1.4700809748e-01 1.2386992693e+01
1.4815567927e-01 1.2544022562e+01
1.4930440922e-01 1.2607862412e+01
1.5045428848e-01 1.2912098944e+01
1.5160531818e-01 1.2964026675e+01
1.5275749950e-01 1.3185565141e+01
1.5391083357e-01 1.3272932561e+01
1.5506532155e-01 1.3146362330e+01
1.5622096459e-01 1.3615907345e+01
1.5737776386e-01 1.3754156760e+01
1.5853572051e-01 1.3671395414e+01
1.5969483569e-01 1.3799228721e+01
1.6085511057e-01 1.4079158788e+01
1.6201654630e-01 1.4006391466e+01
1.6317914405e-01 1.4454113408e+01
1.6434290497e-01 1.4383269241e+01
1.6550783024e-01 1.4410211778e+01
1.6667392102e-01 1.4496948262e+01
1.6784117847e-01 1.4717810667e+01
1.6900960377e-01 1.4891142114e+01
1.7017919807e-01 1.4798498792e+01
1.7134996255e-01 1.4978977497e+01
1.7252189839e-01 1.5091958388e+01
1.7369500674e-01 1.4964221736e+01
1.7486928879e-01 1.5100708871e+01
1.7604474571e-01 1.5331964338e+01
1.7722137868e-01 1.5564753053e+01
1.7839918886e-01 1.5429317190e+01
1.7957817745e-01 1.5291664963e+01
1.8075834561e-01 1.5461664742e+01
1.8193969453e-01 1.5514881034e+01
1.8312222539e-01 1.5578535126e+01
1.8430593938e-01 1.5913843664e+01
1.8549083767e-01 1.5573809756e+01
1.8667692145e-01 1.5392232680e+01
1.8786419190e-01 1.5403681896e+01
1.8905265023e-01 1.4958543197e+01
1.9024229760e-01 1.4462427429e+01
1.9143313522e-01 1.3288980048e+01
1.9262516427e-01 1.1905407944e+01
1.9381838594e-01 1.0871551312e+01
1.9501280144e-01 8.7422243325e+00
1.9620841195e-01 5.8990088313e+00
1.9740521866e-01 5.2672523676e+00
1.9860322278e-01 6.5338330437e+00
1.9980242551e-01 6.8665780185e+00
2.0100282803e-01 6.7473909687e+00
2.0220443156e-01 7.3096547981e+00
2.0340723730e-01 7.4295170525e+00
2.0461124644e-01 7.3372918614e+00
2.0581646019e-01 7.9629016997e+00
2.0702287976e-01 7.8644007601e+00
2.0823050635e-01 7.8720638791e+00
2.0943934118e-01 8.5678168479e+00
2.1064938544e-01 8.4835184903e+00
2.1186064035e-01 8.6454034101e+00
2.1307310712e-01 8.8264184737e+00
2.1428678697e-01 9.0955846721e+00
2.1550168110e-01 9.2466859360e+00
2.1671779074e-01 9.4461510709e+00
2.1793511709e-01 9.5185879493e+00
2.1915366138e-01 9.8014348175e+00
2.2037342482e-01 9.9451322899e+00
