# source /gauss9/home/cityu/chefan/scratch/run/lammps/calc/DPA/3.1/DPA1_7ele_cry260226/straining/20_20_40/300K/nose_hoover/sxx_0_syy_0_szz_1.0e9_sxy_0_sxz_0_syz_0/Zr/hcp_0001/stress_info.dat
# axis z
# fit_points 5
# l0 41.80280759061324
# strain stress
1.4645047797e-01 3.9541717304e+00
1.4667979100e-01 3.6368369475e+00
1.4690914989e-01 3.0753535388e+00
1.4713855466e-01 2.1383506600e+00
1.4736800532e-01 1.2327868269e+00
1.4759750187e-01 4.5921827072e-01
1.4782704432e-01 2.6763309069e-01
1.4805663269e-01 5.0456570665e-01
1.4828626698e-01 4.4172882903e-01
1.4851594720e-01 1.3792582710e-01
1.4874567336e-01 -5.1663481632e-02
1.4897544547e-01 -1.5669615932e-01
1.4920526354e-01 8.3441027877e-02
1.4943512758e-01 1.1058574803e-01
1.4966503760e-01 1.8571966016e-01
1.4989499360e-01 1.9502294684e-01
1.5012499560e-01 1.4262858727e-01
1.5035504360e-01 3.3972702556e-02
1.5058513762e-01 4.1420498056e-02
1.5081527766e-01 1.4673228864e-01
1.5104546373e-01 9.2454240941e-02
1.5127569585e-01 6.1460536399e-02
1.5150597401e-01 -1.4757176349e-01
1.5173629824e-01 -2.1360451143e-01
1.5196666854e-01 -1.8941960187e-02
1.5219708491e-01 -9.6574317857e-02
1.5242754737e-01 -1.6766414699e-01
1.5265805593e-01 -2.2706737524e-01
1.5288861060e-01 2.9264611775e-02
1.5311921138e-01 1.4550590308e-01
1.5334985829e-01 5.6705980073e-02
1.5358055133e-01 1.9845951093e-01
1.5381129051e-01 -2.5071617867e-02
1.5404207584e-01 2.1727800274e-01
1.5427290734e-01 -1.9030246706e-01
1.5450378501e-01 7.5214732041e-02
1.5473470886e-01 2.3224242972e-01
1.5496567890e-01 9.0968107716e-02
1.5519669513e-01 1.3050369689e-01
1.5542775758e-01 7.8300558544e-02
1.5565886624e-01 2.5921131397e-01
1.5589002113e-01 -1.7891665131e-03
1.5612122225e-01 -6.0246248331e-02
1.5635246962e-01 3.4804490007e-01
1.5658376324e-01 2.6487269321e-01
1.5681510313e-01 3.7765263069e-01
1.5704648929e-01 1.9870548811e-01
1.5727792173e-01 3.6079163107e-01
1.5750940046e-01 2.2057001890e-01
1.5774092549e-01 4.6686348435e-02
1.5797249683e-01 1.8992086199e-02
1.5820411449e-01 1.9227221181e-02
1.5843577848e-01 2.2645279581e-01
1.5866748881e-01 1.0673156129e-01
1.5889924548e-01 2.0123929047e-01
1.5913104851e-01 1.3004935553e-01
1.5936289790e-01 1.3901605800e-01
1.5959479367e-01 1.2068843550e-01
1.5982673582e-01 4.1510872846e-03
1.6005872437e-01 2.9017789420e-01
1.6029075932e-01 1.1972851118e-01
1.6052284067e-01 1.8317015991e-01
1.6075496845e-01 2.6676475731e-01
1.6098714267e-01 9.2180765749e-02
1.6121936331e-01 2.9905310893e-01
1.6145163041e-01 9.2518913766e-02
1.6168394397e-01 1.0719850197e-01
1.6191630399e-01 -6.4883462541e-02
1.6214871049e-01 2.2558596019e-01
1.6238116348e-01 5.0270068413e-01
1.6261366296e-01 3.3767014035e-01
1.6284620895e-01 3.2531915373e-01
1.6307880145e-01 3.3876880253e-01
1.6331144047e-01 2.7312257514e-01
1.6354412603e-01 8.2962405671e-02
1.6377685813e-01 5.5377063933e-03
1.6400963678e-01 3.6022651245e-01
1.6424246198e-01 4.0611329882e-01
1.6447533376e-01 2.8856301109e-01
1.6470825212e-01 2.2552035365e-01
1.6494121707e-01 1.1824516923e-01
1.6517422861e-01 1.4971488203e-01
1.6540728676e-01 4.2879986436e-02
1.6564039153e-01 1.0985866383e-01
1.6587354292e-01 2.8216977308e-01
1.6610674095e-01 -1.5718721734e-01
1.6633998562e-01 1.9812731029e-01
1.6657327695e-01 1.4007758779e-01
1.6680661494e-01 3.8197826811e-01
1.6703999960e-01 3.8111416163e-01
1.6727343094e-01 4.0952668917e-01
1.6750690897e-01 3.5099702012e-01
1.6774043370e-01 1.7451939319e-01
1.6797400515e-01 3.1743310937e-01
1.6820762331e-01 6.5579676142e-02
1.6844128820e-01 2.4691784482e-01
1.6867499983e-01 2.0986493783e-01
1.6890875820e-01 3.8801026337e-01
1.6914256333e-01 3.8094696363e-02
1.6937641523e-01 6.8267672604e-02
1.6961031390e-01 3.4842648285e-01
1.6984425936e-01 2.1769413090e-01
1.7007825161e-01 2.0809430424e-01
1.7031229066e-01 3.2925103273e-01
1.7054637653e-01 5.0015013388e-01
1.7078050922e-01 5.0694588880e-01
1.7101468874e-01 3.9999294166e-01
1.7124891510e-01 4.3202066841e-01
1.7148318831e-01 6.1120356219e-01
1.7171750838e-01 1.7470662439e-01
1.7195187531e-01 3.3478767717e-01
1.7218628913e-01 2.2682172397e-01
1.7242074983e-01 2.4522448386e-01
1.7265525743e-01 2.0905281191e-01
1.7288981194e-01 -2.8678544786e-01
1.7312441336e-01 2.3548741413e-01
1.7335906171e-01 1.7899535487e-01
1.7359375699e-01 2.6988774052e-01
1.7382849921e-01 2.0116540982e-01
1.7406328839e-01 7.3085016913e-02
1.7429812453e-01 2.4018788500e-01
1.7453300764e-01 1.6324420509e-01
1.7476793774e-01 3.2979049653e-01
1.7500291482e-01 1.6495993988e-01
1.7523793891e-01 2.8033310825e-01
1.7547301000e-01 1.4758081825e-01
1.7570812811e-01 2.9745109472e-01
1.7594329325e-01 3.9398877958e-01
1.7617850543e-01 3.1559284586e-01
1.7641376466e-01 5.0242005346e-01
1.7664907094e-01 2.3986078004e-01
1.7688442429e-01 3.1109915873e-01
1.7711982472e-01 3.2806654185e-01
1.7735527222e-01 2.6822676712e-01
1.7759076683e-01 3.9137279158e-01
1.7782630853e-01 2.9139033955e-01
1.7806189735e-01 2.7212738071e-01
1.7829753330e-01 2.0362227264e-01
1.7853321637e-01 1.6314760082e-01
1.7876894659e-01 2.0179292169e-01
1.7900472395e-01 4.1144184828e-01
1.7924054848e-01 4.5603250705e-01
1.7947642017e-01 6.5997743988e-01
1.7971233905e-01 6.4422812945e-01
1.7994830511e-01 4.6683415120e-01
1.8018431837e-01 4.6575148126e-01
1.8042037884e-01 3.9464297510e-01
1.8065648653e-01 3.3712926917e-01
1.8089264144e-01 6.9260896461e-02
1.8112884359e-01 9.1728993138e-02
1.8136509298e-01 -1.6174549375e-01
1.8160138963e-01 -4.6746948239e-01
1.8183773354e-01 -2.4678535643e-01
1.8207412473e-01 -4.5740156495e-01
1.8231056319e-01 -5.7069428758e-02
1.8254704895e-01 2.7079933912e-01
1.8278358202e-01 -5.7913758398e-02
1.8302016239e-01 -3.4992125179e-03
1.8325679009e-01 2.1580545120e-02
1.8349346511e-01 -2.5410620413e-01
1.8373018747e-01 -2.0777095201e-01
1.8396695719e-01 -4.8943491294e-02
1.8420377426e-01 -1.6653586670e-01
1.8444063870e-01 2.1167842242e-01
1.8467755052e-01 2.7562708540e-01
1.8491450972e-01 2.7084060205e-01
1.8515151633e-01 -1.0536019621e-01
1.8538857033e-01 -2.2148760722e-01
1.8562567176e-01 2.2508890256e-01
1.8586282061e-01 -7.3707651366e-02
1.8610001689e-01 -7.2155029043e-02
1.8633726062e-01 5.8730374327e-02
1.8657455180e-01 -1.3245753132e-01
1.8681189044e-01 -3.6472487808e-02
1.8704927656e-01 4.0939127437e-02
1.8728671015e-01 1.9724704873e-01
1.8752419124e-01 3.0236971034e-01
1.8776171983e-01 -8.1527575642e-02
1.8799929593e-01 -5.0438013153e-02
1.8823691955e-01 2.1205681546e-01
1.8847459070e-01 1.5525544559e-01
1.8871230939e-01 9.8491836085e-02
1.8895007563e-01 1.0575617053e-01
1.8918788943e-01 8.8965891568e-02
1.8942575079e-01 1.3383173279e-01
1.8966365973e-01 7.7440753454e-02
1.8990161626e-01 4.2856475925e-02
1.9013962038e-01 1.3747431923e-02
1.9037767211e-01 1.6505551434e-01
1.9061577145e-01 4.3277612478e-01
1.9085391842e-01 1.9111938509e-01
1.9109211302e-01 1.2628520170e-01
1.9133035527e-01 1.9283206271e-01
1.9156864517e-01 1.9542337920e-01
1.9180698273e-01 1.3457472275e-01
1.9204536796e-01 5.8195186876e-02
1.9228380088e-01 1.1369185833e-01
1.9252228149e-01 3.4416574048e-01
1.9276080980e-01 3.3344295194e-01
1.9299938582e-01 4.1444365105e-01
1.9323800955e-01 5.3644301747e-01
1.9347668102e-01 3.4949167409e-01
1.9371540023e-01 1.5690624392e-01
1.9395416719e-01 2.1282327563e-01
1.9419298190e-01 -4.0741887952e-03
1.9443184438e-01 3.1835900617e-01
1.9467075464e-01 2.7769201631e-01
1.9490971269e-01 3.3272212402e-01
1.9514871853e-01 4.4294241218e-01
1.9538777218e-01 4.2499663200e-01
1.9562687364e-01 6.6696555529e-01
1.9586602293e-01 4.0695174341e-01
1.9610522005e-01 4.0121709770e-01
1.9634446502e-01 5.0460074359e-01
1.9658375784e-01 1.4837538838e-01
1.9682309853e-01 4.2717997084e-01
1.9706248709e-01 5.3036548471e-01
1.9730192353e-01 4.5335898688e-01
1.9754140786e-01 6.2016047011e-01
1.9778094009e-01 5.5592249846e-01
1.9802052024e-01 6.3317487907e-01
1.9826014830e-01 5.5642574957e-01
1.9849982430e-01 4.2954683552e-01
1.9873954824e-01 5.1003192230e-01
1.9897932012e-01 4.5871728252e-01
1.9921913997e-01 3.9892955365e-01
1.9945900778e-01 5.0746013358e-01
1.9969892357e-01 4.2948378492e-01
1.9993888735e-01 6.1184737847e-01
2.0017889913e-01 7.4093739793e-01
2.0041895892e-01 7.0314132332e-01
2.0065906672e-01 7.1426952076e-01
2.0089922255e-01 5.6130126401e-01
2.0113942641e-01 7.2755017233e-01
2.0137967832e-01 4.9521547396e-01
2.0161997829e-01 3.2695853286e-01
2.0186032631e-01 5.7908678752e-01
2.0210072242e-01 4.7481949335e-01
2.0234116661e-01 6.5486545701e-01
2.0258165889e-01 7.4482414471e-01
2.0282219927e-01 8.4446386641e-01
2.0306278777e-01 1.0074205583e+00
2.0330342439e-01 6.0440776555e-01
2.0354410914e-01 5.8847017164e-01
2.0378484204e-01 6.1197165856e-01
2.0402562308e-01 4.4478409784e-01
2.0426645229e-01 7.1992456386e-01
2.0450732967e-01 6.9444311404e-01
2.0474825523e-01 7.6193688028e-01
2.0498922897e-01 9.0798245787e-01
2.0523025092e-01 8.7210275224e-01
2.0547132108e-01 9.0385801940e-01
2.0571243945e-01 9.8386216833e-01
2.0595360606e-01 8.0429967300e-01
2.0619482090e-01 7.3805163315e-01
2.0643608399e-01 6.1007721924e-01
2.0667739534e-01 5.6905804935e-01
2.0691875495e-01 6.0926628847e-01
2.0716016284e-01 7.2825867049e-01
2.0740161902e-01 9.2044083189e-01
2.0764312349e-01 8.8069627228e-01
2.0788467627e-01 9.1412190350e-01
2.0812627737e-01 1.1028118487e+00
2.0836792678e-01 8.9723006794e-01
2.0860962454e-01 6.8910847022e-01
2.0885137064e-01 8.1912892051e-01
2.0909316509e-01 7.0787331072e-01
2.0933500791e-01 5.8349424984e-01
2.0957689910e-01 7.2484048161e-01
2.0981883867e-01 9.2683445744e-01
2.1006082664e-01 7.8593602050e-01
2.1030286300e-01 9.0353656738e-01
2.1054494778e-01 1.2733015732e+00
2.1078708099e-01 1.0579695822e+00
2.1102926262e-01 7.9413429875e-01
2.1127149269e-01 8.8879243015e-01
2.1151377122e-01 8.4034158924e-01
2.1175609821e-01 6.4631385315e-01
2.1199847366e-01 7.7986208208e-01
2.1224089760e-01 1.1648761156e+00
2.1248337002e-01 8.9883174654e-01
2.1272589095e-01 8.2969575889e-01
2.1296846038e-01 1.0120343352e+00
2.1321107834e-01 1.1235027457e+00
2.1345374482e-01 9.8311460622e-01
2.1369645984e-01 1.0295116704e+00
2.1393922341e-01 1.1519368836e+00
2.1418203553e-01 9.7688543718e-01
2.1442489622e-01 8.0955266547e-01
2.1466780549e-01 8.8587937739e-01
2.1491076335e-01 9.8387649843e-01
2.1515376980e-01 9.1440622016e-01
2.1539682486e-01 1.0316850249e+00
2.1563992853e-01 1.1978094927e+00
2.1588308083e-01 9.4546290539e-01
2.1612628177e-01 1.0535033626e+00
2.1636953135e-01 1.1296749256e+00
2.1661282959e-01 1.1619969847e+00
2.1685617649e-01 1.1439557492e+00
2.1709957206e-01 9.8381275160e-01
2.1734301632e-01 1.1576768252e+00
2.1758650927e-01 8.2330010030e-01
2.1783005092e-01 7.7857782445e-01
2.1807364129e-01 1.3156273267e+00
2.1831728038e-01 1.3352192472e+00
2.1856096821e-01 1.1187447522e+00
2.1880470478e-01 1.0594352234e+00
2.1904849009e-01 1.2648608339e+00
2.1929232417e-01 1.2946788255e+00
2.1953620703e-01 8.2375779633e-01
2.1978013866e-01 8.6654349561e-01
2.2002411909e-01 9.9469579412e-01
2.2026814831e-01 9.5444302772e-01
2.2051222635e-01 1.0816755832e+00
2.2075635321e-01 1.0992447815e+00
