# source /gauss9/home/cityu/chefan/scratch/run/lammps/calc/DPA/3.1/DPA1_7ele_cry260226/straining/20_20_40/300K/nose_hoover/sxx_0_syy_0_szz_5.0e9_sxy_0_sxz_0_syz_0/Cu/fcc_100/stress_info.dat
# axis z
# fit_points 5
# l0 43.79482373465262
# strain stress
1.5194108214e-01 7.4041430902e+00
1.5309359939e-01 7.5050203014e+00
1.5424726972e-01 7.5886490155e+00
1.5540209431e-01 7.6206837141e+00
1.5655807430e-01 7.8262874425e+00
1.5771521084e-01 7.7981230438e+00
1.5887350511e-01 7.8762531687e+00
1.6003295824e-01 8.0698195972e+00
1.6119357141e-01 8.2111273539e+00
1.6235534577e-01 8.1646279110e+00
1.6351828249e-01 8.2549156328e+00
1.6468238272e-01 8.3397253785e+00
1.6584764764e-01 8.5369248586e+00
1.6701407841e-01 8.6065312821e+00
1.6818167619e-01 8.6851845155e+00
1.6935044215e-01 8.5998483189e+00
1.7052037746e-01 8.7579822382e+00
1.7169148329e-01 8.9008228876e+00
1.7286376082e-01 9.1099775164e+00
1.7403721121e-01 9.1580897656e+00
1.7521183563e-01 9.1348257358e+00
1.7638763527e-01 9.2128229206e+00
1.7756461129e-01 9.2369203407e+00
1.7874276488e-01 9.2864374204e+00
1.7992209722e-01 9.0597525222e+00
1.8110260947e-01 8.1304257591e+00
1.8228430283e-01 6.0640163568e+00
1.8346717847e-01 4.4803048488e+00
1.8465123758e-01 5.0523359438e+00
1.8583648134e-01 4.8730798187e+00
1.8702291094e-01 5.3350187827e+00
1.8821052756e-01 5.3546996212e+00
1.8939933239e-01 5.3830337418e+00
1.9058932662e-01 5.4554704518e+00
1.9178051144e-01 5.7562432660e+00
1.9297288804e-01 5.7705425362e+00
1.9416645761e-01 5.7679161026e+00
1.9536122135e-01 5.9909365231e+00
1.9655718046e-01 6.0188908039e+00
1.9775433611e-01 6.0351976584e+00
1.9895268953e-01 6.5021266142e+00
2.0015224189e-01 6.4827904923e+00
2.0135299441e-01 6.4976731857e+00
2.0255494828e-01 6.6771100209e+00
2.0375810471e-01 6.6664886595e+00
2.0496246489e-01 6.5648162435e+00
2.0616803004e-01 6.8378280702e+00
2.0737480136e-01 7.1931411311e+00
2.0858278005e-01 7.1701374384e+00
2.0979196732e-01 7.3278302177e+00
2.1100236438e-01 7.2155172648e+00
2.1221397245e-01 7.3061049729e+00
2.1342679273e-01 7.6391783744e+00
2.1464082644e-01 7.6545247077e+00
2.1585607479e-01 7.6583407756e+00
2.1707253900e-01 7.7394427851e+00
